주상병코드,주상병명,진료년도,시도,시군구,연령,진료인원(명)
F51,비기질성수면장애,2016년,경상남도,창원시 의창구,60대,364
F51,비기질성수면장애,2016년,경상남도,창원시 의창구,70대,239
F51,비기질성수면장애,2016년,경상남도,창원시 의창구,80대 이상,122
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,10대 미만,6
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,10대,23
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,20대,98
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,30대,174
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,40대,288
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,50대,413
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,60대,229
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,70대,134
F51,비기질성수면장애,2016년,경상남도,창원시 성산구,80대 이상,54
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,10대 미만,
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,10대,5
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,20대,54
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,30대,93
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,40대,157
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,50대,206
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,60대,243
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,70대,190
F51,비기질성수면장애,2016년,경상남도,창원시 마산합포구,80대 이상,97
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,10대 미만,
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,10대,13
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,20대,64
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,30대,143
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,40대,200
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,50대,338
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,60대,361
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,70대,249
F51,비기질성수면장애,2016년,경상남도,창원시 마산회원구,80대 이상,85
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,10대 미만,
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,10대,11
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,20대,49
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,30대,97
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,40대,130
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,50대,135
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,60대,132
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,70대,118
F51,비기질성수면장애,2016년,경상남도,창원시 진해구,80대 이상,31
F51,비기질성수면장애,2016년,경상남도,진주시,10대 미만,
F51,비기질성수면장애,2016년,경상남도,진주시,10대,17
F51,비기질성수면장애,2016년,경상남도,진주시,20대,120
F51,비기질성수면장애,2016년,경상남도,진주시,30대,228
F51,비기질성수면장애,2016년,경상남도,진주시,40대,304
F51,비기질성수면장애,2016년,경상남도,진주시,50대,428
F51,비기질성수면장애,2016년,경상남도,진주시,60대,457
F51,비기질성수면장애,2016년,경상남도,진주시,70대,451
F51,비기질성수면장애,2016년,경상남도,진주시,80대 이상,238
F51,비기질성수면장애,2016년,경상남도,통영시,10대,6
F51,비기질성수면장애,2016년,경상남도,통영시,20대,41
F51,비기질성수면장애,2016년,경상남도,통영시,30대,124
F51,비기질성수면장애,2016년,경상남도,통영시,40대,144
F51,비기질성수면장애,2016년,경상남도,통영시,50대,213
F51,비기질성수면장애,2016년,경상남도,통영시,60대,233
F51,비기질성수면장애,2016년,경상남도,통영시,70대,164
F51,비기질성수면장애,2016년,경상남도,통영시,80대 이상,60
F51,비기질성수면장애,2016년,경상남도,사천시,10대 미만,
F51,비기질성수면장애,2016년,경상남도,사천시,20대,33
F51,비기질성수면장애,2016년,경상남도,사천시,30대,69
F51,비기질성수면장애,2016년,경상남도,사천시,40대,101
F51,비기질성수면장애,2016년,경상남도,사천시,50대,150
F51,비기질성수면장애,2016년,경상남도,사천시,60대,145
F51,비기질성수면장애,2016년,경상남도,사천시,70대,147
F51,비기질성수면장애,2016년,경상남도,사천시,80대 이상,86
F51,비기질성수면장애,2016년,경상남도,김해시,10대 미만,15
F51,비기질성수면장애,2016년,경상남도,김해시,10대,18
F51,비기질성수면장애,2016년,경상남도,김해시,20대,146
F51,비기질성수면장애,2016년,경상남도,김해시,30대,360
F51,비기질성수면장애,2016년,경상남도,김해시,40대,562
F51,비기질성수면장애,2016년,경상남도,김해시,50대,761
F51,비기질성수면장애,2016년,경상남도,김해시,60대,613
F51,비기질성수면장애,2016년,경상남도,김해시,70대,550
F51,비기질성수면장애,2016년,경상남도,김해시,80대 이상,225
F51,비기질성수면장애,2016년,경상남도,밀양시,10대,
F51,비기질성수면장애,2016년,경상남도,밀양시,20대,25
F51,비기질성수면장애,2016년,경상남도,밀양시,30대,64
F51,비기질성수면장애,2016년,경상남도,밀양시,40대,86
F51,비기질성수면장애,2016년,경상남도,밀양시,50대,173
F51,비기질성수면장애,2016년,경상남도,밀양시,60대,237
F51,비기질성수면장애,2016년,경상남도,밀양시,70대,262
F51,비기질성수면장애,2016년,경상남도,밀양시,80대 이상,154
F51,비기질성수면장애,2016년,경상남도,거제시,10대 미만,5
F51,비기질성수면장애,2016년,경상남도,거제시,10대,6
F51,비기질성수면장애,2016년,경상남도,거제시,20대,87
F51,비기질성수면장애,2016년,경상남도,거제시,30대,222
F51,비기질성수면장애,2016년,경상남도,거제시,40대,298
F51,비기질성수면장애,2016년,경상남도,거제시,50대,375
F51,비기질성수면장애,2016년,경상남도,거제시,60대,296
F51,비기질성수면장애,2016년,경상남도,거제시,70대,150
F51,비기질성수면장애,2016년,경상남도,거제시,80대 이상,89
F51,비기질성수면장애,2016년,경상남도,양산시,10대 미만,9
F51,비기질성수면장애,2016년,경상남도,양산시,10대,19
F51,비기질성수면장애,2016년,경상남도,양산시,20대,97
F51,비기질성수면장애,2016년,경상남도,양산시,30대,225
F51,비기질성수면장애,2016년,경상남도,양산시,40대,337
F51,비기질성수면장애,2016년,경상남도,양산시,50대,457
F51,비기질성수면장애,2016년,경상남도,양산시,60대,477
F51,비기질성수면장애,2016년,경상남도,양산시,70대,360
F51,비기질성수면장애,2016년,경상남도,양산시,80대 이상,158
F51,비기질성수면장애,2016년,경상남도,의령군,10대 미만,
F51,비기질성수면장애,2016년,경상남도,의령군,20대,8
F51,비기질성수면장애,2016년,경상남도,의령군,30대,10
F51,비기질성수면장애,2016년,경상남도,의령군,40대,19
F51,비기질성수면장애,2016년,경상남도,의령군,50대,38
F51,비기질성수면장애,2016년,경상남도,의령군,60대,50
F51,비기질성수면장애,2016년,경상남도,의령군,70대,82
F51,비기질성수면장애,2016년,경상남도,의령군,80대 이상,47
F51,비기질성수면장애,2016년,경상남도,함안군,10대 미만,
F51,비기질성수면장애,2016년,경상남도,함안군,10대,
F51,비기질성수면장애,2016년,경상남도,함안군,20대,20
F51,비기질성수면장애,2016년,경상남도,함안군,30대,34
F51,비기질성수면장애,2016년,경상남도,함안군,40대,64
F51,비기질성수면장애,2016년,경상남도,함안군,50대,104
F51,비기질성수면장애,2016년,경상남도,함안군,60대,109
F51,비기질성수면장애,2016년,경상남도,함안군,70대,119
F51,비기질성수면장애,2016년,경상남도,함안군,80대 이상,60
F51,비기질성수면장애,2016년,경상남도,창녕군,10대,
F51,비기질성수면장애,2016년,경상남도,창녕군,20대,14
F51,비기질성수면장애,2016년,경상남도,창녕군,30대,36
F51,비기질성수면장애,2016년,경상남도,창녕군,40대,49
F51,비기질성수면장애,2016년,경상남도,창녕군,50대,75
F51,비기질성수면장애,2016년,경상남도,창녕군,60대,121
F51,비기질성수면장애,2016년,경상남도,창녕군,70대,154
F51,비기질성수면장애,2016년,경상남도,창녕군,80대 이상,74
F51,비기질성수면장애,2016년,경상남도,고성군,10대 미만,
F51,비기질성수면장애,2016년,경상남도,고성군,10대,
F51,비기질성수면장애,2016년,경상남도,고성군,20대,7
F51,비기질성수면장애,2016년,경상남도,고성군,30대,22
F51,비기질성수면장애,2016년,경상남도,고성군,40대,33
F51,비기질성수면장애,2016년,경상남도,고성군,50대,44
F51,비기질성수면장애,2016년,경상남도,고성군,60대,79
F51,비기질성수면장애,2016년,경상남도,고성군,70대,76
F51,비기질성수면장애,2016년,경상남도,고성군,80대 이상,47
F51,비기질성수면장애,2016년,경상남도,남해군,20대,6
F51,비기질성수면장애,2016년,경상남도,남해군,30대,24
F51,비기질성수면장애,2016년,경상남도,남해군,40대,36
F51,비기질성수면장애,2016년,경상남도,남해군,50대,54
F51,비기질성수면장애,2016년,경상남도,남해군,60대,71
F51,비기질성수면장애,2016년,경상남도,남해군,70대,88
F51,비기질성수면장애,2016년,경상남도,남해군,80대 이상,59
F51,비기질성수면장애,2016년,경상남도,하동군,10대,
F51,비기질성수면장애,2016년,경상남도,하동군,20대,10
F51,비기질성수면장애,2016년,경상남도,하동군,30대,22
F51,비기질성수면장애,2016년,경상남도,하동군,40대,40
F51,비기질성수면장애,2016년,경상남도,하동군,50대,50
F51,비기질성수면장애,2016년,경상남도,하동군,60대,71
F51,비기질성수면장애,2016년,경상남도,하동군,70대,80
F51,비기질성수면장애,2016년,경상남도,하동군,80대 이상,65
F51,비기질성수면장애,2016년,경상남도,산청군,20대,8
F51,비기질성수면장애,2016년,경상남도,산청군,30대,9
F51,비기질성수면장애,2016년,경상남도,산청군,40대,27
F51,비기질성수면장애,2016년,경상남도,산청군,50대,50
F51,비기질성수면장애,2016년,경상남도,산청군,60대,60
F51,비기질성수면장애,2016년,경상남도,산청군,70대,62
F51,비기질성수면장애,2016년,경상남도,산청군,80대 이상,52
F51,비기질성수면장애,2016년,경상남도,함양군,10대,
F51,비기질성수면장애,2016년,경상남도,함양군,20대,12
F51,비기질성수면장애,2016년,경상남도,함양군,30대,18
F51,비기질성수면장애,2016년,경상남도,함양군,40대,18
F51,비기질성수면장애,2016년,경상남도,함양군,50대,42
F51,비기질성수면장애,2016년,경상남도,함양군,60대,47
F51,비기질성수면장애,2016년,경상남도,함양군,70대,77
F51,비기질성수면장애,2016년,경상남도,함양군,80대 이상,50
F51,비기질성수면장애,2016년,경상남도,거창군,10대 미만,
F51,비기질성수면장애,2016년,경상남도,거창군,10대,
F51,비기질성수면장애,2016년,경상남도,거창군,20대,23
F51,비기질성수면장애,2016년,경상남도,거창군,30대,55
F51,비기질성수면장애,2016년,경상남도,거창군,40대,63
F51,비기질성수면장애,2016년,경상남도,거창군,50대,133
